['male', 'group A', 'some college', 'standard', 'completed', 78, 72, 70]
['male', 'group D', 'high school', 'standard', 'none', 66, 69, 63]
['male', 'group C', 'high school', 'standard', 'none', 70, 70, 65]
['male', 'group E', "associate's degree", 'free/reduced', 'completed', 77, 69, 68]
['male', 'group B', 'some high school', 'standard', 'none', 67, 64, 61]
['male', 'group E', "associate's degree", 'standard', 'none', 72, 64, 63]
['male', 'group B', 'some high school', 'standard', 'completed', 65, 66, 62]
['female', 'group D', "bachelor's degree", 'standard', 'none', 65, 67, 62]
['male', 'group B', 'some college', 'standard', 'none', 79, 67, 67]
['male', 'group E', "associate's degree", 'standard', 'completed', 66, 63, 64]
['female', 'group B', 'some high school', 'standard', 'none', 70, 64, 72]
['male', 'group B', 'some high school', 'standard', 'none', 72, 68, 67]
['male', 'group D', 'some college', 'standard', 'completed', 71, 61, 69]
['female', 'group D', 'some high school', 'standard', 'none', 76, 72, 71]
['male', 'group C', "associate's degree", 'free/reduced', 'none', 73, 68, 66]
['male', 'group A', "bachelor's degree", 'standard', 'none', 77, 67, 68]
['male', 'group D', "associate's degree", 'free/reduced', 'none', 66, 62, 64]
['male', 'group E', 'high school', 'standard', 'none', 80, 76, 65]
['female', 'group E', "associate's degree", 'standard', 'none', 66, 65, 69]
['male', 'group D', 'some college', 'standard', 'completed', 77, 62, 62]
['male', 'group E', "bachelor's degree", 'standard', 'none', 82, 62, 62]
['female', 'group C', 'some college', 'standard', 'none', 72, 72, 71]
['male', 'group A', 'some high school', 'free/reduced', 'none', 68, 72, 64]
['male', 'group D', 'some college', 'standard', 'none', 76, 64, 66]
['male', 'group D', 'high school', 'free/reduced', 'completed', 73, 68, 66]
['male', 'group D', 'some high school', 'standard', 'none', 75, 74, 69]
['female', 'group B', 'high school', 'standard', 'none', 65, 64, 62]
['male', 'group D', 'high school', 'standard', 'none', 76, 73, 68]
['male', 'group C', "bachelor's degree", 'standard', 'none', 69, 63, 61]
['male', 'group C', "associate's degree", 'standard', 'none', 76, 70, 68]
['male', 'group E', "associate's degree", 'standard', 'completed', 71, 74, 68]
['male', 'group B', "associate's degree", 'standard', 'none', 80, 76, 64]
['male', 'group A', 'some college', 'standard', 'none', 69, 67, 69]
['male', 'group D', "bachelor's degree", 'standard', 'completed', 67, 61, 68]
['female', 'group C', "associate's degree", 'free/reduced', 'completed', 68, 67, 69]
['male', 'group C', 'high school', 'standard', 'none', 71, 66, 65]
['male', 'group C', 'high school', 'standard', 'none', 71, 60, 61]
['male', 'group D', 'some high school', 'standard', 'completed', 76, 70, 69]
['male', 'group D', "associate's degree", 'standard', 'completed', 67, 72, 67]
['male', 'group D', 'some college', 'standard', 'none', 79, 73, 67]
['male', 'group D', 'high school', 'free/reduced', 'none', 75, 74, 66]
['male', 'group A', "bachelor's degree", 'standard', 'none', 66, 64, 62]
['female', 'group D', 'some college', 'standard', 'none', 77, 68, 77]
['male', 'group E', 'some college', 'standard', 'none', 76, 67, 67]
['male', 'group B', 'some high school', 'standard', 'none', 74, 63, 57]
['male', 'group B', "associate's degree", 'standard', 'completed', 65, 65, 63]
['male', 'group D', "associate's degree", 'standard', 'none', 71, 66, 60]
